TIME,LABEL,Since,Set,Movement,Moment,PointType,Type,Rest,Gap,Connect,Elide,Phr_end,Phr_begining,Rubato,Rit,Fermata,Precision,Cresc,Fp,Diminuendo,TextDec,Drone,TextInc,Ratio,SoundAmp_pre,SoundAmp_post,SoundAmp_shift,OnsetRate_pre,OnsetRate_post,OnsetRate_shift,QoMmean_pre,QoMmean_post,QoMmean_shift,QoMmedian_pre,QoMmedian_post,QoMmedian_shift
852.96,22.00,8.85,1,3,62,Low_Rest,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4956521739130435,0.029202876492226228,0.004246747499481085,-0.024956128992745144,0.12400000000000003,0.04,-0.08400000000000002,0.07462237928915104,0.07215164152129956,-0.0024707377678514775,0.058561765389023746,0.055203922303769415,-0.0033578430852543306
862.15,22.99,9.19,1,3,63,Low_Rest,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.46956521739130436,0.018301625751134542,0.006830769750987756,-0.011470856000146787,0.008,0.06799999999999999,0.05999999999999999,0.06814582286033581,0.07475695518946643,0.006611132329130617,0.054897377659968896,0.0522702394241342,-0.002627138235834693
882.1,24.99,19.95,1,3,64,Low_Rest,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40869565217391307,0.008997443338342872,0.007382720205233211,-0.0016147231331096606,0.1272727272727273,0.09090909090909091,-0.036363636363636376,0.06195614885844838,0.06807026509099878,0.006114116232550405,0.04829752869474953,0.0528880911236326,0.004590562428883074
887.9,NewPoint,5.8,1,3,65,Low_Rest,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5130434782608696,0.003249548749297286,0.017538352252275072,0.014288803502977787,0.07600000000000001,0.02,-0.05600000000000001,0.062413787008773244,0.05971351955159777,-0.0027002674571754773,0.050320192566193106,0.05060252157470321,0.0002823290085101071
908.39,NewPoint,20.49,1,3,66,Low_Rest,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4434782608695652,0.04605326623361831,0.009028845741715856,-0.03702442049190245,0.048,0.12000000000000002,0.07200000000000002,0.06693635185183883,0.06447532763638655,-0.0024610242154522732,0.049906746158216365,0.05190752344316246,0.0020007772849460967
917.7,NewPoint,9.31,1,3,67,Low_Rest,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4608695652173913,0.043489567050454106,0.007236590227298801,-0.03625297682315531,0.24000000000000005,0.08,-0.16000000000000003,0.07777992987089938,0.07864236942710623,0.000862439556206851,0.052686481840582715,0.05321691592584092,0.0005304340852582065
926.02,29.83,8.32,1,3,68,Low_Rest,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4782608695652174,0.0690861025054074,0.006226271049074144,-0.06285983145633327,0.20800000000000005,0.084,-0.12400000000000004,0.07092967945428315,0.06799462846205397,-0.0029350509922291823,0.04979132168472357,0.05174751853962647,0.001956196854902899
933.4,NewPoint,7.38,1,3,69,Low_Rest,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.591304347826087,0.0037177980958370965,0.003395585542955066,-0.00032221255288203063,0.06,0.044,-0.016,0.06814094135051628,0.06628118581341255,-0.0018597555371037272,0.05711099396465617,0.0459785646515662,-0.01113242931308997
940.4,NewPoint,7.0,1,3,70,Low_Rest,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5130434782608696,0.020291404063188072,0.0031169792769323175,-0.017174424786255756,0.036,0.1,0.064,0.113742790456896,0.07726201937239476,-0.03648077108450125,0.05360202302144659,0.051086471022877375,-0.002515551998569218
943.65,NewPoint,3.25,1,3,71,Low_Rest,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.002633179028183789,0.0023688416714750813,-0.0002643373567087076,0.148,0.07200000000000001,-0.07599999999999998,0.06876999691785154,0.06710146112015278,-0.001668535797698767,0.04938083999614589,0.05096926689414181,0.0015884268979959176
953.08,32.50,9.43,1,3,72,Low_Rest,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4956521739130435,0.005569113041592116,0.0032106959432033704,-0.0023584170983887453,0.0,0.0,0.0,0.09644996608112946,0.08410871450065213,-0.01234125158047733,0.05728849924790926,0.05482166052196984,-0.0024668387259394256
988.86,36.83,35.78,1,3,73,Low_Rest,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5391304347826087,0.11293093179513343,0.04485527424668102,-0.0680756575484524,0.10800000000000001,0.048,-0.06000000000000001,0.07417001630822435,0.07056916401839994,-0.003600852289824416,0.05890341932435987,0.052346766425461745,-0.006556652898898126
1036.56,42.91,47.7,1,3,74,Low_Rest,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4956521739130435,0.036142794753714055,0.01027431724782531,-0.025868477505888745,0.136,0.148,0.011999999999999983,0.12688262557043323,0.0765243912991508,-0.05035823427128243,0.052908462042073404,0.05057545896974529,-0.002333003072328116
1115.84,52.00,79.28,1,3,75,Low_Rest,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.591304347826087,0.08807509498664332,0.0234091249862027,-0.06466597000044061,0.13200000000000003,0.11200000000000002,-0.020000000000000018,0.07785077315785809,0.06928656984036381,-0.008564203317494273,0.06320094398093731,0.052604763331602314,-0.010596180649335
1121.25,52.50,5.41,1,3,76,Low_Rest,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5478260869565217,0.03903400895893015,0.013051010989358977,-0.025982997969571174,0.21600000000000003,0.096,-0.12000000000000002,0.07116983359684693,0.0696878171348754,-0.0014820164619715331,0.05715657766564762,0.05135192573494046,-0.005804651930707158
1131.46,53.50,10.21,1,3,77,Low_Rest,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4956521739130435,0.02644334574674658,0.010440777767347675,-0.016002567979398905,0.192,0.072,-0.12000000000000001,0.07328463049706023,0.07080870344097567,-0.0024759270560845564,0.05706827170226544,0.05757469193461214,0.0005064202323467049
1136.96,54.00,5.5,1,3,78,Low_Rest,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5826086956521739,0.020110345746536158,0.009958569759278904,-0.010151775987257253,0.20800000000000002,0.024,-0.18400000000000002,0.07577862430452123,0.06604353152403196,-0.009735092780489271,0.059909674293916734,0.05554433511357036,-0.004365339180346373
1147.36,54.67,10.4,1,3,79,Low_Rest,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5304347826086957,0.010628161249102718,0.00748280025053501,-0.0031453609985677084,0.12400000000000003,0.0,-0.12400000000000003,0.07913903329007085,0.07444281446173874,-0.004696218828332113,0.06076276388846676,0.057081540252637786,-0.003681223635828977
1152.88,55.00,5.52,1,3,80,Low_Rest,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4956521739130435,0.007159005757441486,0.004399413926294571,-0.002759591831146915,0.0,0.0,0.0,0.07132052883135845,0.0691257437903497,-0.0021947850410087427,0.05629559931021958,0.0519680205066026,-0.004327578803616984
1175.25,-4.33,22.37,1,4,81,Low_Rest,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4956521739130435,0.03652274200059996,0.007168547002641491,-0.02935419499795847,0.088,0.039999999999999994,-0.048,0.11386037122857118,0.11380297739552755,-5.7393833043623e-05,0.0725153038912712,0.06705452369861968,-0.005460780192651518
1188.21,1.67,12.95,1,4,82,Low_Rest,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.48695652173913045,0.02932070401482465,0.006064479525399191,-0.02325622448942546,0.17600000000000002,0.0,-0.17600000000000002,0.09511142054826023,0.1157870857650926,0.020675665216832367,0.0649876506839839,0.06131919312274925,-0.003668457561234656
1198.53,5.33,10.33,1,4,83,Low_Rest,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5304347826086957,0.2058739475206454,0.005294333902994025,-0.20057961361765136,0.2960000000000001,0.0,-0.2960000000000001,0.07290472930537846,0.07183248293123792,-0.001072246374140537,0.057512323493709515,0.058486058927653885,0.0009737354339443699
1204.21,6.33,5.68,1,4,84,Low_Rest,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5217391304347826,0.007825265003759546,0.018993633570427455,0.011168368566667908,0.368,0.0,-0.368,0.06623601753413019,0.0688408910992766,0.0026048735651464094,0.05165563812080402,0.05301000110157804,0.0013543629807740154
1213.31,NewPoint,9.09,1,4,85,Low_Rest,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5478260869565217,0.1140791349318125,0.056000754989903014,-0.05807837994190949,0.41200000000000003,0.11200000000000002,-0.30000000000000004,0.0785985674489514,0.06848520754613015,-0.01011335990282125,0.05764332452030561,0.05346512382209838,-0.004178200698207228
1220.16,NewPoint,6.85,1,4,86,Low_Rest,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5130434782608696,0.08741492820607502,0.15349799752409524,0.06608306931802022,0.304,0.0,-0.304,0.07969084060459411,0.07294154505329786,-0.006749295551296247,0.061863224736297726,0.05635437410118305,-0.005508850635114679
1226.69,NewPoint,6.53,1,4,87,Low_Rest,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3565217391304348,0.20829241747453944,0.056979818799892355,-0.15131259867464708,0.24,0.032,-0.208,0.07058722841817504,0.09089771779151849,0.020310489373343454,0.05674176865681163,0.06310027796057076,0.006358509303759127
1233.23,NewPoint,6.53,1,4,88,Low_Rest,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5652173913043478,0.07914888499785101,0.0039557462562059675,-0.07519313874164504,0.17600000000000002,0.0,-0.17600000000000002,0.08556302680294298,0.07303208710325124,-0.01253093969969174,0.06124505277349106,0.05915248859944945,-0.0020925641740416057
1240.21,NewPoint,6.99,1,4,89,Low_Rest,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4956521739130435,0.018153301245693282,0.003836031029706425,-0.014317270215986857,0.22800000000000004,0.0,-0.22800000000000004,0.08379001165663622,0.06740905848836674,-0.01638095316826947,0.05733491947875878,0.053172839671350815,-0.004162079807407966
1247.05,NewPoint,6.83,1,4,90,Low_Rest,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.48695652173913045,0.014734392250363455,0.00556360173190539,-0.009170790518458065,0.064,0.0,-0.064,0.07371297598019602,0.07036157087220474,-0.0033514051079912843,0.0552959900500619,0.05432702143810627,-0.0009689686119556326
1253.62,NewPoint,6.57,1,4,91,Low_Rest,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4260869565217391,0.0025218914760366416,0.0029374609271961448,0.00041556945115950317,0.0,0.0,0.0,0.07463598284519571,0.07279045130512726,-0.0018455315400684458,0.05310576218138598,0.05373763121708588,0.0006318690356998946
1281.36,NewPoint,27.74,1,4,92,Low_Rest,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5478260869565217,0.10274337744152746,0.00861835204629412,-0.09412502539523335,0.24400000000000005,0.11199999999999999,-0.13200000000000006,0.09473691585878763,0.07107282539640278,-0.02366409046238485,0.06855612505559265,0.0589613689159012,-0.009594756139691449
1288.59,NewPoint,7.23,1,4,93,Low_Rest,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4,0.04840073679313706,0.061895542242386956,0.013494805449249893,0.496,0.22400000000000003,-0.27199999999999996,0.09689394639770373,0.0943038528209143,-0.0025900935767894234,0.06996012470577474,0.07178031519718378,0.0018201904914090378
1310.8,NewPoint,22.21,1,4,94,Low_Rest,0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4956521739130435,0.09551405250334553,0.060131080774347125,-0.03538297172899841,0.5680000000000001,0.05600000000000001,-0.512,0.09361110002791505,0.08117752495172093,-0.012433575076194123,0.06791748817641718,0.0648689889363852,-0.0030484992400319905
1312.13,NewPoint,1.33,1,4,95,Low_Rest,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.591304347826087,0.18338768997770233,0.043404303163370836,-0.13998338681433148,0.392,0.5959999999999999,0.20399999999999985,0.09528344663552059,0.07513097171671587,-0.020152474918804716,0.06638107950253057,0.06197915460630434,-0.004401924896226227
1338.37,NewPoint,26.24,1,4,96,Low_Rest,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6086956521739131,0.13507872487268235,0.007695507629111283,-0.12738321724357107,0.24000000000000005,0.136,-0.10400000000000004,0.09653155421637732,0.07913856486235822,-0.017392989354019103,0.06902695654294261,0.05934308835885664,-0.009683868184085967
1346.03,NewPoint,7.65,1,4,97,Low_Rest,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5130434782608696,0.048862105284989465,0.06929057690406563,0.02042847161907617,0.5439999999999999,0.26400000000000007,-0.27999999999999986,0.09765227818940744,0.10238295865697186,0.004730680467564419,0.06722729223806352,0.06378552990951264,-0.003441762328550882
1369.57,NewPoint,23.55,1,4,98,Low_Rest,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6173913043478261,0.14073784513627258,0.025258383006122792,-0.11547946213014978,0.37200000000000005,0.356,-0.01600000000000007,0.10887011442662105,0.07043756841066968,-0.03843254601595136,0.06847394463570992,0.05606997159312889,-0.012403973042581035
1373.34,NewPoint,3.77,1,4,99,Low_Rest,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4782608695652174,0.0972928264083732,0.06641850608358287,-0.03087432032479033,0.43200000000000005,0.40800000000000003,-0.02400000000000002,0.08364636960147886,0.11944164046996,0.03579527086848114,0.05748297148633609,0.06071675579099297,0.0032337843046568795
1375.36,NewPoint,2.02,1,4,100,Low_Rest,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4782608695652174,0.16709457749077455,0.025656827999614655,-0.1414377494911599,0.312,0.068,-0.244,0.09789987661508225,0.08747101382333301,-0.010428862791749233,0.06125001951014127,0.06263282563422104,0.0013828061240797676
1461.38,NewPoint,86.02,1,4,101,Low_Rest,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5304347826086957,0.12984423009945795,0.050826158054427986,-0.07901807204502996,0.4600000000000001,0.16,-0.30000000000000004,0.08576843043683888,0.08300397574635074,-0.0027644546904881384,0.06580556751605522,0.0639888356899376,-0.0018167318261176207
1467.31,NewPoint,5.94,1,4,102,Low_Rest,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.15041151506417536,0.03959043898182395,-0.11082107608235141,0.43600000000000005,0.45199999999999996,0.015999999999999903,0.08953399065609097,0.08727563082741321,-0.002258359828677753,0.06131272026128811,0.06594784844412434,0.004635128182836228
1472.09,NewPoint,4.78,1,4,103,Low_Rest,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4956521739130435,0.14496417490574215,0.02811925669993225,-0.1168449182058099,0.4720000000000001,0.248,-0.2240000000000001,0.08462373540234411,0.08183857736153777,-0.0027851580408063403,0.0647647627552064,0.06479767018384078,3.290742863437668e-05
1477.09,NewPoint,5.0,1,4,104,Low_Rest,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5130434782608696,0.12635788257815672,0.004317906753876688,-0.12203997582428003,0.42400000000000004,0.17200000000000001,-0.252,0.0905370949356863,0.08458486688362145,-0.005952228052064856,0.06545194187018388,0.05933610488088006,-0.006115836989303826
1482.43,NewPoint,5.33,1,4,105,Low_Rest,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.46956521739130436,0.056870547709223694,0.02766556100585179,-0.029204986703371905,0.4880000000000001,0.13599999999999998,-0.3520000000000001,0.07702387961934189,0.07984413763878137,0.002820258019439484,0.05998539952696443,0.05949316784320859,-0.0004922316837558394
1524.61,NewPoint,42.19,1,4,106,Low_Rest,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6173913043478261,0.0885546972556681,0.00414201012733355,-0.08441268712833455,0.17600000000000002,0.148,-0.028000000000000025,0.11040462386050824,0.09077713139094154,-0.0196274924695667,0.08466443836810382,0.06575659977857859,-0.01890783858952523
1539.47,NewPoint,14.85,1,4,107,Low_Rest,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5043478260869565,0.049345426724659566,0.022956649735724543,-0.026388776988935023,0.27999999999999997,0.22400000000000003,-0.05599999999999994,0.09704064923915126,0.09456575260708931,-0.0024748966320619487,0.07471004433193282,0.06847969378328125,-0.006230350548651564
1561.95,NewPoint,22.48,1,4,108,Low_Rest,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5043478260869565,0.10648440494736977,0.019904993002960746,-0.08657941194440902,0.4959999999999999,0.128,-0.3679999999999999,0.08910410129069793,0.08215251721441343,-0.006951584076284503,0.06568731505770062,0.06459187096549286,-0.0010954440922077563
1565.31,NewPoint,3.37,1,4,109,Low_Rest,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.48695652173913045,0.029660364995750366,0.007820286526000562,-0.021840078469749804,0.13200000000000003,0.0,-0.13200000000000003,0.0831509990519809,0.08258153891043848,-0.0005694601415424105,0.06740786940769875,0.06252164260516106,-0.004886226802537683
1572.11,NewPoint,6.79,1,4,110,Low_Rest,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4608695652173913,0.074445145057352,0.008064722624496416,-0.06638042243285558,0.17600000000000002,0.0,-0.17600000000000002,0.07555443999384269,0.09046158383955388,0.014907143845711193,0.058963706662685356,0.058656813372286995,-0.00030689329039836066
1583.58,NewPoint,11.47,1,4,111,Low_Rest,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.591304347826087,0.009061024001406067,0.0026764836715023376,-0.0063845403299037295,0.13599999999999998,0.0,-0.13599999999999998,0.06926362056934694,0.07369950012184161,0.004435879552494665,0.0549582981237567,0.04960905662210578,-0.00534924150165092
1608.51,NewPoint,24.93,1,4,112,Low_Rest,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3739130434782609,0.1288234148653063,0.0065342675967180516,-0.12228914726858825,0.6639999999999999,0.0,-0.6639999999999999,0.12275715631935014,0.11749893726324472,-0.00525821905610542,0.07116967840459276,0.07451743847872463,0.0033477600741318725
2061.36,NewPoint,452.85,2,1,113,Low_Rest,Low_Rest,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4434782608695652,0.027854245251183414,0.009345583754589572,-0.01850866149659384,0.096,0.0,-0.096,0.23591262472950328,0.17112171333159448,-0.0647909113979088,0.08138513935967187,0.07673813873245383,-0.00464700062721804
2069.71,NewPoint,8.35,2,1,114,Low_Rest,Low_Rest,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.40869565217391307,0.036322130255186054,0.0049037041979826754,-0.03141842605720338,0.16,0.0,-0.16,0.17059924989321593,0.11185094632930745,-0.05874830356390848,0.06844366072296876,0.06466555702817725,-0.003778103694791507
2086.53,NewPoint,16.83,2,1,115,Low_Rest,Low_Rest,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5565217391304348,0.054825462493116914,0.005588009578824604,-0.04923745291429231,0.33999999999999997,0.0,-0.33999999999999997,0.12430671898503372,0.08650147740653129,-0.03780524157850243,0.06568515122213266,0.056503349944531656,-0.009181801277601001
2091.04,NewPoint,4.51,2,1,116,Low_Rest,Low_Rest,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3565217391304348,0.022515722178699533,0.0112803092485738,-0.011235412930125734,0.256,0.15999999999999998,-0.09600000000000003,0.08482925749814063,0.09464867294023285,0.009819415442092222,0.059640963552073115,0.06453699660752452,0.0048960330554514014
2109.68,NewPoint,18.64,2,1,117,Low_Rest,Low_Rest,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.41739130434782606,0.05128200501258599,0.07838367798731719,0.027101672974731192,0.18,0.044,-0.136,0.11679971088399103,0.14702809154493363,0.03022838066094259,0.059932499498132584,0.06695810508045255,0.007025605582319967
2116.85,NewPoint,7.17,2,1,118,Low_Rest,Low_Rest,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.45217391304347826,0.06519348504421066,0.13722965994586173,0.07203617490165107,0.2760000000000001,0.45200000000000007,0.176,0.13771691526157787,0.0943542655117818,-0.04336264974979606,0.06102794478657544,0.06719307054840043,0.0061651257618249924
2140.8,NewPoint,23.95,2,1,119,Low_Rest,Low_Rest,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.46956521739130436,0.011033014544386197,0.010161478179647904,-0.0008715363647382925,0.03636363636363637,0.04363636363636364,0.007272727272727271,0.08440747036725546,0.08384204542457245,-0.0005654249426830099,0.05588834594785433,0.05590081527659923,1.2469328744900421e-05
2153.63,NewPoint,12.83,2,1,120,Low_Rest,Low_Rest,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5391304347826087,0.06439180255852557,0.010072331250180717,-0.05431947130834486,0.23200000000000004,0.012,-0.22000000000000003,0.09505002921623588,0.07708556306127365,-0.017964466154962236,0.05671565454745039,0.05035464709609987,-0.006361007451350521
2250.96,NewPoint,97.33,2,1,121,Low_Rest,Low_Rest,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4434782608695652,0.020142534258463254,0.011912435200535188,-0.008230099057928066,0.21200000000000002,0.0,-0.21200000000000002,0.08425005847673205,0.07894771966684591,-0.005302338809886134,0.05393831247885963,0.051011998386443845,-0.0029263140924157827
2290.35,NewPoint,39.39,2,1,122,Low_Rest,Low_Rest,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4434782608695652,0.1313677124922471,0.0138235732466222,-0.1175441392456249,0.152,0.036,-0.11599999999999999,0.08861719929590542,0.07302539445808849,-0.015591804837816928,0.05931123510366939,0.06015702997598153,0.0008457948723121431
2322.53,NewPoint,32.19,2,1,123,Low_Rest,Low_Rest,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.43478260869565216,0.09525948000736718,0.007744296715394746,-0.08751518329197244,0.36800000000000005,0.0,-0.36800000000000005,0.09884452342500027,0.09277256217691633,-0.006071961248083943,0.06280558613325932,0.05953457660289767,-0.0032710095303616488
