TIME,LABEL,Set,Movement,Moment,Since,Type,end,Sequence,Rest,Gap,Connect,Elide,Phr_end,Phr_begining,Rubato,Rit,Fermata,Precision,Cresc,Fp,Diminuendo,TextDec,Drone,TextInc,revisedT,old_TIME,old_Ratio,Ratio,SoundAmp_pre,SoundAmp_post,SoundAmp_shift,OnsetRate_pre,OnsetRate_post,OnsetRate_shift,QoMmean_pre,QoMmean_post,QoMmean_shift,QoMmedian_pre,QoMmedian_post,QoMmedian_shift
2355.906667,New Point,2,1,125,18.56,Low_Rest,0.0,0.0,0,1,0,0,1.0,0.0,1,0,0,1,0,0,1,0,0,0,1,2355.68,0.4695652174,0.4588235294117647,0.09810371499739642,0.007784644298341967,-0.09031907069905445,0.088,0.008,-0.07999999999999999,0.07683924824509755,0.07200387264827483,-0.004835375596822719,0.0585375605745598,0.06004781438670796,0.0015102538121481643
2363.23,New Point,2,1,126,7.55,Low_Rest,0.0,0.0,0,0,1,0,1.0,0.0,1,0,0,2,0,0,1,0,0,0,0,2363.23,0.5043478261,0.5176470588235295,0.044386303493643496,0.005640259701792009,-0.03874604379185149,0.21200000000000002,0.076,-0.136,0.07830637081790762,0.08075844179145289,0.002452070973545273,0.06322297631187465,0.061968939063353476,-0.0012540372485211754
2407.346667,e-1,2,1,127,45.68,Low_Rest,0.0,0.0,1,0,0,0,1.0,0.0,1,0,0,1,0,0,1,0,0,0,1,2408.91,0.4782608696,0.5058823529411764,0.02354105100846284,0.003362251021068728,-0.02017879998739411,0.06000000000000001,0.0,-0.06000000000000001,0.07092348378511207,0.06481824216207999,-0.006105241623032082,0.060481574411406336,0.05354370465395138,-0.006937869757454959
2425.973333,New Point,2,2,128,17.39,Low_Rest,0.0,0.0,1,1,0,0,1.0,0.0,0,0,0,2,1,0,0,0,0,0,1,2426.29,0.5130434783,0.5764705882352941,0.08569501496358023,0.029604161764960522,-0.05609085319861971,0.42800000000000005,0.076,-0.35200000000000004,0.11099354562764903,0.1265778616547934,0.015584316027144371,0.0842984223852454,0.07856550792657475,-0.005732914458670649
2433.2,New Point,2,2,129,7.25,Low_Rest,0.0,0.0,1,1,0,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,1,2433.55,0.4782608696,0.5882352941176471,0.04849474522680467,0.03535266387496732,-0.01314208135183735,0.592,0.08363636363636363,-0.5083636363636364,0.10320732334498293,0.08868489374000066,-0.014522429604982276,0.07270093640437507,0.06439086590477315,-0.008310070499601918
2435.453333,New Point,2,2,130,2.27,Low_Rest,0.0,0.0,0,0,1,1,1.0,0.0,0,0,0,1,0,0,1,0,1,0,1,2435.81,0.4869565217,0.5647058823529412,0.11457301449234895,0.015406980748743715,-0.09916603374360523,0.06400000000000002,0.044,-0.020000000000000018,0.09354897772511891,0.07575147314524819,-0.017797504579870727,0.06918937857528643,0.06154272388740114,-0.007646654687885286
2461.47,New Point,2,2,131,25.65,Low_Rest,0.0,0.0,0,0,1,1,1.0,1.0,1,1,0,1,0,0,0,0,0,0,0,2461.47,0.5217391304,0.5058823529411764,0.174800089992064,0.10612577244667531,-0.06867431754538869,0.5599999999999999,0.396,-0.16399999999999992,0.08747309059513445,0.07360235148207789,-0.013870739113056557,0.0630279391602014,0.061329865495727,-0.0016980736644744004
2474.786667,New Point,2,2,132,13.71,Low_Rest,0.0,0.0,1,1,0,0,1.0,0.0,1,0,0,1,1,0,0,0,0,0,1,2475.17,0.452173913,0.5294117647058824,0.124648859926215,0.013968356677576631,-0.11068050324863836,0.4,0.0,-0.4,0.08373369669934927,0.08123190310591896,-0.002501793593430307,0.06804135163508349,0.0606771881289887,-0.007364163506094784
2490.59,New Point,2,2,133,15.41,Low_Rest,0.0,0.0,0,1,0,0,1.0,0.0,1,0,0,1,1,0,0,0,0,0,0,2490.59,0.5565217391,0.6,0.08262660946041066,0.008689008349505806,-0.07393760111090485,0.18,0.064,-0.11599999999999999,0.09969769015598395,0.07108815194811749,-0.028609538207866464,0.06741409146397595,0.056991549063005985,-0.010422542400969965
2501.426667,New Point,2,2,134,10.61,Low_Rest,0.0,0.0,0,1,0,0,1.0,0.0,1,0,0,1,1,0,0,0,0,0,1,2501.2,0.4,0.49411764705882355,0.033374207989215546,0.009638362658300908,-0.023735845330914638,0.128,0.168,0.04000000000000001,0.07561588633765827,0.0721275975616771,-0.0034882887759811743,0.056477443996227304,0.06214325690061003,0.005665812904382728
2509.813333,New Point,2,2,135,8.51,Low_Rest,0.0,0.0,1,0,1,0,1.0,0.0,0,0,0,2,0,0,1,0,1,0,1,2509.71,0.4347826087,0.4588235294117647,0.15529062760059162,0.03115473026063047,-0.12413589733996115,0.26,0.028000000000000004,-0.232,0.08661522666753421,0.07819430131301533,-0.008420925354518882,0.057386899068518946,0.06010690029409362,0.0027200012255746767
2515.12,New Point,2,2,136,5.17,Low_Rest,0.0,0.0,1,0,1,0,1.0,0.0,0,0,0,2,0,0,1,0,1,0,1,2514.88,0.5130434783,0.5882352941176471,0.04545197949809711,0.01727334400117506,-0.02817863549692205,0.152,0.24800000000000005,0.09600000000000006,0.08906536839715919,0.07789029281935562,-0.011175075577803562,0.06920456285685764,0.06222808547140203,-0.006976477385455607
2520.35,New Point,2,2,137,5.47,Low_Rest,0.0,0.0,0,1,1,0,1.0,0.0,1,0,0,2,0,0,1,0,1,0,0,2520.35,0.4260869565,0.49411764705882355,0.08627101849817798,0.01644906351447529,-0.0698219549837027,0.128,0.11199999999999999,-0.016000000000000014,0.0802701941740144,0.07456797533741241,-0.005702218836601991,0.06505026047129028,0.06021364501493158,-0.004836615456358703
2528.27,New Point,2,2,138,7.92,Low_Rest,0.0,0.0,0,0,1,0,0.0,1.0,1,0,0,2,0,1,0,0,0,0,0,2528.27,0.5130434783,0.5411764705882353,0.12593292252689547,0.056750150251165844,-0.06918277227572964,0.36,0.14799999999999996,-0.21200000000000002,0.08761428675091956,0.07424559028462625,-0.013368696466293309,0.06910760942083076,0.06680420979915815,-0.002303399621672614
2545.426667,New Point,2,2,139,17.01,Low_Rest,0.0,0.0,1,0,1,0,1.0,0.0,1,0,0,2,0,1,0,0,1,0,1,2545.28,0.4869565217,0.43529411764705883,0.29465778004565957,0.05204175472839895,-0.24261602531726062,0.364,0.22400000000000003,-0.13999999999999996,0.0743052060406925,0.08071304760589952,0.0064078415652070175,0.06511471972027351,0.06246337834017439,-0.0026513413800991203
2557.133333,New Point,2,2,140,11.39,Low_Rest,0.0,0.0,1,0,1,0,1.0,0.0,1,0,0,1,1,0,0,1,1,0,1,2556.67,0.4347826087,0.47058823529411764,0.1158511675414294,0.015836188006679994,-0.10001497953474942,0.196,0.0,-0.196,0.08738910232681107,0.0864063032545096,-0.0009827990723014768,0.05804209578384382,0.06366304438453405,0.005620948600690227
2590.96,New Point,2,2,141,34.29,Low_Rest,0.0,0.0,0,0,1,0,1.0,0.0,0,0,0,2,0,0,1,0,1,0,0,2590.96,0.4173913043,0.5058823529411764,0.060134897519659836,0.022537356513918822,-0.03759754100574102,0.2,0.07200000000000001,-0.128,0.07805808025128128,0.06914767643619205,-0.00891040381508923,0.06586167609778773,0.06020351632949646,-0.005658159768291267
2610.506667,New Point,2,2,142,20.37,Low_Rest,0.0,0.0,1,0,1,0,0.0,0.0,0,0,0,2,0,0,1,0,1,0,1,2611.33,0.4434782609,0.5176470588235295,0.08989407512496257,0.01724921275168426,-0.07264486237327832,0.252,0.012,-0.24,0.07648072218756889,0.07764234239439002,0.0011616202068211318,0.06674525872672368,0.06365492663125506,-0.0030903320954686203
2667.44,New Point,2,2,143,56.11,"No rest for new section with lighter texture, still tense",0.0,0.0,0,0,1,0,0.0,1.0,0,0,0,2,1,1,0,1,0,0,0,2667.44,0.3739130435,0.4,0.21462965997791578,0.04759968405638991,-0.16702997592152585,0.348,0.092,-0.256,0.08445600388711935,0.09136150344515682,0.006905499558037473,0.06836110966460686,0.07348267395071159,0.005121564286104732
2710.333333,New Point,2,2,144,42.72,Low_Rest,0.0,0.0,1,0,1,0,1.0,0.0,0,0,0,1,1,0,0,0,1,0,1,2710.16,0.4869565217,0.5882352941176471,0.14501162747506355,0.07490088252289388,-0.07011074495216967,0.41600000000000004,0.16799999999999998,-0.24800000000000005,0.1160461606313623,0.08382095331542307,-0.03222520731593924,0.08296161464169782,0.07103624606425722,-0.011925368577440601
2740.27,New Point,2,2,145,30.11,Low_Rest,0.0,0.0,0,0,1,0,0.0,1.0,0,0,0,2,0,1,0,1,0,0,0,2740.27,0.5130434783,0.5411764705882353,0.14769701269844412,0.06479502001190554,-0.08290199268653858,0.316,0.148,-0.168,0.08845256634567814,0.0905375030594559,0.0020849367137777686,0.07216525837173622,0.07403392881630307,0.0018686704445668445
2747.133333,e-1,2,2,146,7.2,Low_Rest,0.0,0.0,1,0,0,0,1.0,0.0,0,0,0,1,1,0,0,0,0,0,1,2747.47,0.5043478261,0.5411764705882353,0.15915711750574116,0.01956065349927301,-0.13959646400646814,0.548,0.0,-0.548,0.08808899102102752,0.08279603866426258,-0.005292952356764941,0.06924278229370852,0.062271737605550256,-0.006971044688158262
2764.693333,New Point,2,3,147,16.91,Low_Rest,0.0,0.0,0,1,0,0,1.0,0.0,1,0,0,1,0,0,0,0,0,0,1,2764.37,0.4347826087,0.4588235294117647,0.12874816749292814,0.07776853245311931,-0.05097963503980883,0.192,0.30399999999999994,0.11199999999999993,0.08556538024429373,0.08014162323584473,-0.005423757008449007,0.06518568295969661,0.06471039310327299,-0.0004752898564236163
2824.0,New Point,2,3,148,58.96,Low_Rest,0.0,0.0,1,0,0,0,1.0,0.0,0,0,0,1,0,0,1,0,1,0,1,2823.33,0.5130434783,0.6,0.02230706476506303,0.012394450682331137,-0.009912614082731891,0.21454545454545457,0.14181818181818182,-0.07272727272727275,0.08139421833803356,0.06447579658743986,-0.0169184217505937,0.06020681819604616,0.05279282254570514,-0.007413995650341024
2834.4,New Point,2,3,149,10.83,Low_Rest,0.0,0.0,1,0,0,0,1.0,0.0,0,0,0,1,0,0,1,0,1,0,1,2834.16,0.4695652174,0.5411764705882353,0.023523985459902006,0.009973923178079597,-0.013550062281822409,0.2618181818181819,0.11636363636363639,-0.1454545454545455,0.07744172509114296,0.06911984998599019,-0.008321875105152768,0.06224374713154817,0.05666395904353834,-0.005579788088009831
2842.973333,New Point,2,3,150,8.51,Low_Rest,0.0,0.0,1,0,0,0,1.0,0.0,0,0,0,1,0,0,1,0,1,0,1,2842.67,0.4347826087,0.4823529411764706,0.03173971550716736,0.008898215000408851,-0.022841500506758507,0.16,0.12000000000000002,-0.03999999999999998,0.08693224407184541,0.07295777678914604,-0.013974467282699368,0.06152049034452685,0.05823033860001468,-0.0032901517445121653
2911.426667,New Point,2,3,151,67.97,Low_Rest,0.0,0.0,1,1,0,0,1.0,0.0,1,0,0,1,0,0,1,0,0,0,1,2910.64,0.4869565217,0.5058823529411764,0.01436162850407823,0.0034944781978278154,-0.010867150306250415,0.039999999999999994,0.0,-0.039999999999999994,0.06907112456995117,0.07350909012088257,0.0044379655509314,0.06427663241930104,0.053318655020951136,-0.010957977398349902
2918.88,New Point,2,3,152,8.24,Low_Rest,0.0,0.0,1,1,0,0,1.0,0.0,1,0,0,1,0,0,1,0,0,0,0,2918.88,0.4260869565,0.35294117647058826,0.019231911987870453,0.005564764799935848,-0.013667147187934605,0.268,0.0,-0.268,0.08444007476417625,0.09609402786070641,0.011653953096530154,0.06296380521399933,0.06972798622916627,0.006764181015166945
2942.853333,New Point,2,3,153,22.96,Low_Rest,0.0,0.0,0,1,0,0,1.0,0.0,1,0,0,2,0,0,1,0,1,0,1,2941.84,0.4173913043,0.4470588235294118,0.05354449752578801,0.021259225750469436,-0.03228527177531857,0.024,0.036,0.011999999999999997,0.06906037948377988,0.08455807510124949,0.015497695617469609,0.05538989061313504,0.06519092029711397,0.009801029683978932
2946.933333,New Point,2,3,154,4.72,Low_Rest,0.0,0.0,0,1,0,0,1.0,0.0,1,0,0,2,0,0,1,0,1,1,1,2946.56,0.4260869565,0.4117647058823529,0.021148646253716052,0.0034889284736279056,-0.017659717780088145,0.096,0.0,-0.096,0.08170096562330519,0.08748663030732945,0.005785664684024264,0.05433798569824044,0.053637823423104636,-0.0007001622751358072
2964.51,New Point,2,3,155,17.95,Low_Rest,0.0,0.0,0,0,1,0,1.0,0.0,1,0,0,2,0,1,0,0,1,0,0,2964.51,0.4869565217,0.5294117647058824,0.025382487243570413,0.008528229753135833,-0.01685425749043458,0.43600000000000005,0.0,-0.43600000000000005,0.07759366729512399,0.06957148195214616,-0.008022185342977828,0.05958830661236392,0.055661207892027595,-0.003927098720336322
3009.07,New Point,2,3,156,44.56,Low_Rest,0.0,0.0,0,1,1,0,1.0,0.0,1,0,0,1,1,0,0,0,0,0,0,3009.07,0.452173913,0.47058823529411764,0.08817184495452997,0.046055907760096215,-0.04211593719443375,0.348,0.084,-0.26399999999999996,0.0852161685118463,0.07472976520342987,-0.010486403308416423,0.0595709794320714,0.0584547723304206,-0.0011162071016508
3029.293333,New Point,2,3,157,18.96,Low_Rest,0.0,0.0,0,0,1,0,1.0,0.0,1,0,0,2,0,0,1,0,1,0,1,3028.03,0.4260869565,0.4470588235294118,0.014001779999409419,0.003913710846312294,-0.010088069153097125,0.152,0.0,-0.152,0.08123461161266558,0.0819912285780267,0.0007566169653611121,0.05765729912156714,0.0625807368966868,0.004923437775119666
3084.053333,New Point,2,3,158,55.89,Low_Rest,0.0,0.0,0,1,0,0,1.0,0.0,1,0,0,1,1,0,0,0,0,0,1,3083.92,0.452173913,0.5411764705882353,0.14825542001032038,0.014298632538103637,-0.13395678747221673,0.18000000000000002,0.11200000000000002,-0.068,0.08180639482542931,0.08205168070981869,0.00024528588438937904,0.06178187806930656,0.060673145933762176,-0.0011087321355443824
3098.08,New Point,2,3,159,14.16,Low_Rest,0.0,0.0,0,0,1,0,1.0,0.0,0,0,0,2,1,1,0,1,1,0,0,3098.08,0.4434782609,0.4588235294117647,0.0897056342434707,0.02092974327992365,-0.06877589096354704,0.6839999999999999,0.036,-0.6479999999999999,0.08852041622082213,0.08755704485330215,-0.0009633713675199773,0.06468592014962694,0.06479256256169315,0.00010664241206620462
3121.63,New Point,2,3,160,23.55,Low_Rest,0.0,0.0,0,0,1,0,0.0,0.0,0,0,0,2,0,1,0,0,1,0,0,3121.63,0.4347826087,0.5058823529411764,0.11083328501636416,0.029508956259703012,-0.08132432875666115,0.32399999999999995,0.0,-0.32399999999999995,0.08011721298678703,0.06664511566834955,-0.013472097318437487,0.058721954240569155,0.05512057311990558,-0.003601381120663577
3142.6,New Point,2,3,161,20.64,Low_Rest,0.0,0.0,0,1,0,0,1.0,0.0,0,0,0,1,1,0,0,0,0,0,1,3142.27,0.4869565217,0.5294117647058824,0.04220001877223549,0.0031943260212932813,-0.039005692750942206,0.4720000000000001,0.0,-0.4720000000000001,0.0789807079045464,0.06056465207539275,-0.018416055829153642,0.05674099990458112,0.04808265248882642,-0.008658347415754698
3199.693333,New Point,2,3,162,57.07,Low_Rest,0.0,0.0,0,1,0,0,1.0,0.0,0,0,0,1,1,1,0,0,0,0,1,3199.33,0.3739130435,0.4,0.05099356548213448,0.012633338943192171,-0.03836022653894231,0.27999999999999997,0.0,-0.27999999999999997,0.0823710551707653,0.08671758959630822,0.0043465344255429195,0.05562871297116796,0.06370126278333578,0.008072549812167817
3236.52,New Point,2,3,163,37.04,Low_Rest,0.0,0.0,0,1,1,0,1.0,1.0,0,0,0,1,1,0,0,0,1,0,1,3236.37,0.4260869565,0.43529411764705883,0.05193448102037222,0.02182960623887764,-0.03010487478149458,0.34400000000000003,0.09999999999999999,-0.24400000000000005,0.0736571167456517,0.06666384889038572,-0.0069932678552659805,0.05599562783580172,0.06086924266272331,0.004873614826921592
3247.293333,New Point,2,3,164,10.8,"Low loudness high tension, near end.",0.0,0.0,0,1,1,0,1.0,0.0,1,0,0,1,1,1,0,0,1,0,1,3247.17,0.3565217391,0.3411764705882353,0.02795035275084868,0.022459062522470923,-0.005491290228377757,0.13999999999999999,0.02,-0.11999999999999998,0.0682331550742876,0.0811855948649576,0.012952439790670012,0.055666286444812474,0.061967066214232626,0.006300779769420152
3266.45,e,2,3,165,19.28,Low_Rest,0.0,0.0,1,1,0,0,1.0,0.0,1,0,0,1,0,0,1,0,0,0,0,3266.45,0.4434782609,0.4588235294117647,0.004761832327356405,0.004145905352436969,-0.0006159269749194361,0.0,0.0,0.0,0.06714118264566198,0.07403438925654351,0.006893206610881539,0.05559975327532698,0.04771190159306958,-0.007887851682257398
5399.586667,New Point,3,1,166,2132.35,Low_Rest,0.0,0.0,0,0,1,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,5398.8,0.4869565217,0.5294117647058824,0.01896296674887514,0.021967134495021527,0.0030041677461463863,0.2760000000000001,0.092,-0.18400000000000008,0.06593972938458037,0.05794109734812338,-0.007998632036456989,0.05018902453856624,0.04766826803301988,-0.0025207565055463607
5424.373333,New Point,3,1,167,25.15,Low_Rest,0.0,0.0,0,0,1,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,5423.95,0.4695652174,0.5294117647058824,0.02291468674853068,0.017208239500654282,-0.005706447247876396,0.4,0.364,-0.03600000000000003,0.07656890009207207,0.06981388039313377,-0.006755019698938297,0.0588181653654926,0.0561396741831001,-0.002678491182392502
5447.893333,New Point,3,1,168,23.52,Low_Rest,0.0,0.0,0,0,1,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,5447.47,0.4347826087,0.47058823529411764,0.04818515677086533,0.014307330246396585,-0.033877826524468746,0.10400000000000001,0.024,-0.08000000000000002,0.06669964796964023,0.06570704382401255,-0.0009926041456276846,0.05312468489581028,0.050478047397409354,-0.002646637498400925
5567.066667,New Point,3,1,169,119.12,Low_Rest,0.0,0.0,0,0,1,1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,5566.59,0.4695652174,0.43529411764705883,0.02788647625237544,0.009546605253582004,-0.018339870998793438,0.10800000000000001,0.08,-0.02800000000000001,0.07877779758839144,0.07731144587873942,-0.0014663517096520223,0.054582539138297616,0.05662484863709494,0.002042309498797322
5664.826667,New Point,3,1,170,97.36,Low_Rest,0.0,0.0,0,0,1,0,1.0,0.0,0,0,0,0,0,0,1,1,0,0,1,5663.95,0.4782608696,0.5647058823529412,0.04340666723466415,0.01047530700691303,-0.03293136022775112,0.21600000000000003,0.10400000000000001,-0.11200000000000002,0.06382244577206117,0.06731369035451117,0.0034912445824499955,0.05501023318504418,0.050279433326007074,-0.004730799859037106
5740.72,New Point,3,1,171,76.37,Low_Rest,0.0,0.0,0,0,1,1,1.0,0.0,0,0,0,0,0,0,1,1,0,0,1,5740.32,0.5043478261,0.49411764705882355,0.0862565750212469,0.04906494776855599,-0.03719162725269091,0.20400000000000001,0.23200000000000004,0.028000000000000025,0.09224243477456956,0.08310470725514091,-0.009137727519428651,0.06277465370650337,0.05445698003048355,-0.008317673676019821
5776.973333,New Point,3,1,172,36.19,"section change with slight decrease in intensity and register, but no rest",0.0,0.0,0,0,1,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,5776.51,0.3652173913,0.38823529411764707,0.09746890250544853,0.03691457751783669,-0.06055432498761184,0.21600000000000003,0.304,0.08799999999999997,0.07643950182200843,0.08136039146082359,0.004920889638815165,0.05928683077444628,0.06423161710890334,0.004944786334457059
5885.13,New Point,3,1,173,108.62,Low_Rest,0.0,0.0,0,0,1,0,0.0,1.0,0,0,0,0,0,0,1,1,0,0,0,5885.13,0.5652173913,0.6,0.11382233999598028,0.02845396449810994,-0.08536837549787034,0.096,0.25200000000000006,0.15600000000000006,0.08153578704562225,0.06539570855368657,-0.01614007849193569,0.05834585453239525,0.04848339363847326,-0.009862460893921988
6011.506667,e,3,1,174,126.19,Low_Rest,0.0,0.0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,6011.32,0.5217391304,0.5529411764705883,0.11605564748762562,0.006098503123847828,-0.10995714436377779,0.14400000000000004,0.4640000000000001,0.32000000000000006,0.08520957171579516,0.07738424838652881,-0.007825323329266345,0.057018666329079516,0.05897100373590527,0.001952337406825752
6285.946667,New Point,4,1,175,274.49,Low_Rest,0.0,0.0,0,1,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,6285.81,0.4434782609,0.4470588235294118,0.010062996722315812,0.0038955477738098405,-0.006167448948505972,0.088,0.22000000000000003,0.13200000000000003,0.09103927849970331,0.10149346014518701,0.010454181645483701,0.06331574691422559,0.06875756172571341,0.0054418148114878245
6292.81,New Point,4,1,176,7.0,Low_Rest,0.0,0.0,0,1,0,0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,6292.81,0.4347826087,0.4235294117647059,0.01617435874985903,0.004049991200076676,-0.012124367549782352,0.08,0.24,0.15999999999999998,0.12027654354738256,0.09291546907606152,-0.027361074471321037,0.06544866322073757,0.06207149851068213,-0.00337716471005544
6299.12,New Point,4,1,177,6.31,Low_Rest,0.0,0.0,0,0,1,0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,6299.12,0.4956521739,0.5294117647058824,0.015517509499090035,0.005083606676079778,-0.010433902823010257,0.14000000000000004,0.05600000000000001,-0.08400000000000003,0.08124912881905039,0.08064066770937718,-0.0006084611096732057,0.061055731389316595,0.06294384242889,0.0018881110395734119
6305.546667,New Point,4,1,178,5.9,Low_Rest,0.0,0.0,0,0,1,0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,1,6305.02,0.4434782609,0.47058823529411764,0.013761713244131002,0.004472143652629083,-0.009289569591501918,0.076,0.0,-0.076,0.09020278551086289,0.09878481525780432,0.00858202974694143,0.06283554868727238,0.06449837080513193,0.0016628221178595498
6312.946667,New Point,4,1,179,7.21,Low_Rest,0.0,0.0,0,0,1,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,6312.23,0.4695652174,0.5176470588235295,0.025148326503981928,0.004950520677614765,-0.02019780582636716,0.0,0.0,0.0,0.1483467007736859,0.07764414735039918,-0.07070255342328671,0.06366521556916095,0.05573337038881644,-0.00793184518034451
6326.43,New Point,4,1,180,14.21,Low_Rest,0.0,0.0,0,1,0,0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,6326.43,0.3913043478,0.4,0.03314213425258757,0.006322026250449263,-0.02682010800213831,0.06799999999999999,0.11200000000000002,0.044000000000000025,0.07878081567018759,0.12234918430406276,0.04356836863387517,0.05715981036566196,0.05697158958624217,-0.0001882207794197885
6340.493333,New Point,4,1,181,13.53,Low_Rest,0.0,0.0,0,0,1,0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,1,6339.97,0.452173913,0.4470588235294118,0.0331210400005436,0.017052070999380654,-0.016068969001162944,0.1,0.088,-0.01200000000000001,0.08115489740811764,0.09523523741528343,0.014080340007165792,0.059948700843897695,0.05847503818909698,-0.0014736626548007142
6352.546667,New Point,4,1,182,11.97,Low_Rest,0.0,0.0,0,0,1,0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,1,6351.93,0.4869565217,0.4823529411764706,0.015336158755039516,0.005355236625379679,-0.009980922129659838,0.032,0.068,0.036000000000000004,0.06936147659036535,0.07214861444369125,0.002787137853325905,0.05440458477999464,0.054653885409231585,0.0002493006292369482
6359.026667,New Point,4,1,183,6.27,Low_Rest,0.0,0.0,0,0,1,0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,1,6358.2,0.4434782609,0.47058823529411764,0.041745269250922215,0.0055882640246892375,-0.036157005226232976,0.048,0.22800000000000004,0.18000000000000005,0.07226146482221563,0.06973682890577679,-0.0025246359164388388,0.0565588862150059,0.05659201791170874,3.313169670284e-05
6365.226667,New Point,4,1,184,6.25,Low_Rest,0.0,0.0,0,0,1,0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,1,6364.46,0.4695652174,0.4470588235294118,0.02572544324815037,0.006628790572870698,-0.01909665267527967,0.0,0.184,0.184,0.09213855875383592,0.08122505917093364,-0.010913499582902275,0.06044303084697468,0.05437448696068614,-0.006068543886288538
6382.12,New Point,4,1,185,17.45,Low_Rest,0.0,0.0,0,1,0,0,1.0,0.0,1,1,0,0,0,0,0,0,0,0,1,6381.91,0.5130434783,0.5411764705882353,0.01502560925123439,0.0029678537725562415,-0.012057755478678149,0.11600000000000002,0.12400000000000003,0.008000000000000007,0.08528005463041423,0.07108450694122326,-0.014195547689190971,0.05789198927557221,0.052632852627565695,-0.005259136648006514
